id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
9427292,15104621511001131000037259M0,ACCESO SALUD,LABORATORIO MEDICO UNIVERSIDAD SA DE CV,621511,Laboratorios médicos y de diagnóstico del sector privado,0 a 5 personas,CALLE,ZUMPANGO,CALLE,ACULCO,CALLE,AZTECAS,CALLE,IXTAPAN DEL ORO,36.0,B,,,5.0,,FRACCIONAMIENTO,LA ROMANA,,,,54030.0,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla                                                                                                  ,0302,5,,,,Fijo,19.54395308,-99.19224807,2023-11
6884728,15106621511001041001000000U6,ACCESO SALUD SUC GOMEZ FARIAS,GRUPO DIAGNOSTICO MEDICO PROA SA DE CV,621511,Laboratorios médicos y de diagnóstico del sector privado,0 a 5 personas,CALLE,VALENTIN GOMEZ FARIAS,CALLE,JOSE MARIA PINO SUAREZ,CALLE,INGENIERO RAFAEL GARCIA MORENO,CALLE,JUAN ALVAREZ,310.0,,,,0.0,,COLONIA,CENTRO,,,,50090.0,15,México,106,Toluca,1,Toluca de Lerdo                                                                                               ,0491,5,,,WWW.ACCESOSALUD.MX,Fijo,19.28542337,-99.65039346,2019-04
6348252,15037611111000504001000000U2,ACERCATE,CENTRO COMUNITARIO ACERCATE AC,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CENZONTLE,CALLE,PRIMAVERA,CALLE,FERNANDO QUIROZ,CALLE,NINGUNO,137.0,,,,,,COLONIA,PALO SOLO,,,,52778.0,15,México,37,Huixquilucan,71,Naucalpan de Juárez                                                                                           ,0308,9,,,,Fijo,19.4139429,-99.26946737,2010-07
7001286,15013621211003461000000000U9,ACEVEDO DENTAL,,621211,Consultorios dentales del sector privado,0 a 5 personas,CALLE,FRESNO,CALLE,ADOLFO LOPEZ MATEOS,CALLE,CUTZAMALA,CERRADA,SEGUNDA CERRADA DE VIOLETA,0.0,SN,,,,,COLONIA,LAS PEÑITAS,,,,52920.0,15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos                                                                                           ,0715,16,5515100638.0,,,Fijo,19.59144704,-99.21870021,2019-11
10602937,15092621115000021000000000U1,ACMA,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,CALLE,FRESNO,CALLE,ZARAGOZA,CALLE,PRIMERO DE MAYO,AVENIDA,HIDALGO,12.0,,,,,,PUEBLO,TEOTIHUACAN,,,,55800.0,15,México,92,Teotihuacán,1,Teotihuacán de Arista                                                                                         ,0206,20,,ALICIA_CEDILLO@YAHOO.COM,,Fijo,19.68511004,-98.86603537,2024-11
2209052,15057621113001841000000000U9,ACNE FACIALES,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,AVENIDA,FUENTES DE SATELITE,CALLE,VIA LACTEA,CALLE,PASEO DE FRANCIA,CALLE,CASIOPEA,138.0,,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,PLANTA BAJA,6.0,,FRACCIONAMIENTO,JARDINES DE SATELITE,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,6,53129.0,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez                                                                                           ,1135,16,,,WWW.CLINICAACNEFACIALES.COM,Fijo,19.51950696,-99.25479614,2014-12
10950183,15039621331000591000000000U7,ACOMPAÑAMIENTO EMOCIONAL SIN NOMBRE,,621331,Consultorios de psicología del sector privado,0 a 5 personas,CALLE,SABINO,CALLE,ALAMOS,CALLE,JACARANDAS,CALLE,OYAMEL,0.0,SN,,,,,COLONIA,VALLE VERDE,,,,56577.0,15,México,39,Ixtapaluca,1,Ixtapaluca                                                                                                    ,1071,2,,,,Fijo,19.31151284,-98.91275346,2024-11
11641078,15057621331000951000000000U5,ACOMPAÑAMIENTO PSICOLOGICO,,621331,Consultorios de psicología del sector privado,0 a 5 personas,AVENIDA,MINAS PALACIO,CALLE,NINGUNO,CALLE,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,30.0,,,,,,COLONIA,LOS CUARTOS CONSTITUCION,,,,53690.0,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez                                                                                           ,2237,28,,,,Fijo,19.44819198,-99.2803363,2024-11
11299752,15057621331001061000000000U2,ACOMPAÑAMIENTO PSICOLOGICO,,621331,Consultorios de psicología del sector privado,0 a 5 personas,AVENIDA,MAGDALENA,CALLE,ESCUELA DE MATERIALES DE GUERRA,CALLE,BOSQUE DE CHAPULTEPEC,CALLE,ESCUELA MILITAR DE INGENIEROS,4.0,,,,,,COLONIA,MANCHA III,,,,53714.0,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez                                                                                           ,1864,20,,,,Fijo,19.43729695,-99.27570131,2024-11
10252765,15033621331001871000000000U5,ACOMPAÑAMIENTO PSICOLOGICO,,621331,Consultorios de psicología del sector privado,0 a 5 personas,CALLE,PUERTO CORTEZ,CALLE,C. 6,CALLE,C. 4,CALLE,PUERTO DIMAS,13.0,,,,,,COLONIA,JARDINES DE CASA NUEVA,,,,55430.0,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,1345,40,,,,Fijo,19.54926681,-99.04381922,2024-11
10169789,15058621111007451000000000U3,ACOMPAÑAMIENTO PSICOLOGICO SIN NOMBRE,,621331,Consultorios de psicología del sector privado,0 a 5 personas,CALLE,SAN MIGUEL,CALLE,GUADALUPE VICTORIA,PRIVADA,CERRADA SAN MIGUEL,CALLE,IGNACIO ALLENDE,56.0,A,,,,,COLONIA,JUAREZ PANTITLAN,,,,57460.0,15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl                                                                                         ,1467,2,5523798774.0,,,Fijo,19.40033914,-99.05153898,2024-11
11162724,15002621398000231000000000U7,ACOPULTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,AVENIDA DEL EJIDO,CALLE,AVENIDA DE LA PRESA,CALLE,CUAUHTEMOC,CALLE,CUITLAHUAC,0.0,SN,,,,,COLONIA,CUANALAN,,,,55885.0,15,México,2,Acolman,15,Tepexpan                                                                                                      ,0270,25,5534948728.0,,,Fijo,19.61688501,-98.91237447,2024-11
9204242,15108463211001881000000000U9,ACTIVE BERRY NUTRICION,,621391,Consultorios de nutriólogos y dietistas del sector privado,0 a 5 personas,CIRCUITO,HACIENDA DE LAS ROSAS,CIRCUITO,HACIENDA REAL DE TULTEPEC PONIENTE,CALLE,NINGUNO,CIRCUITO,HACIENDA DE LOS CLAVELES,26.0,,,,,B,FRACCIONAMIENTO,HDA REAL DE TULTEPEC,,,,54987.0,15,México,108,Tultepec,14,Santiago Teyahualco                                                                                           ,0462,37,,,,Fijo,19.65235867,-99.11736956,2019-11
2327927,15099621398000311000000000U3,ACTIVIDAD DE HIDROMASAJES O TERAPIAS EN AGUA SIN NOMBRE,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,IGNACIO ALLENDE,PRIVADA,NINGUNO,CALLE,DE JEREZ,CALLE,NINGUNO,0.0,SN,,,,,COLONIA,SAN SEBASTIAN,,,,56130.0,15,México,99,Texcoco,33,San Sebastián                                                                                                 ,1690,10,5565766524.0,,WWW.HYDROLIFT-FISIOTERAPIA.COM,Fijo,19.5109814,-98.86698188,2014-12
10572874,15039621331000391000000000U2,ACTIVIDADES MODULO DE LOS VOLCANES TERAPIA PSICOLOGICA,,621331,Consultorios de psicología del sector privado,0 a 5 personas,CALLE,PASEO DE LOS VOLCANES,CALLE,DE LA MALINCHE,CALLE,VOLCAN PARICUTIN,CALLE,PASEO DE LOS VOLCANES,0.0,SN,,,,,CONJUNTO HABITACIONAL,SAN BUENAVENTURA,,,,56536.0,15,México,39,Ixtapaluca,3,San Buenaventura                                                                                              ,1673,3,5511295609.0,,,Fijo,19.3055783,-98.85557016,2024-11
2306253,15033621398001311000094940M1,ACUA-MEDIC MEDICINA ALTERNATIVA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,AVENIDA GRANJAS,AVENIDA,MEXICO,CALLE,YUGOSLAVIA,AVENIDA,MEXICO,104.0,B,,,0.0,,COLONIA,JARDINES DE CERRO GORDO,,,,55100.0,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,2042,26,,ACU-MEDIC@GMAIL.COM,,Fijo,19.5589248,-99.03169105,2014-12
9576464,15033621398004512000000000M1,ACUMEDIC,,621398,Otros consultorios del sector privado para el cuidado de la salud,6 a 10 personas,CALLE,VALLE PERDIDO,CALLE,VALLE DE JAMAPA,CALLE,VALLE DE IGUALA,CALLE,VALLE DEL PO,132.0,,,,,,COLONIA,VALLE DE ARAGON TERCERA SECCION,,,,55280.0,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,2860,23,5562892631.0,,,Fijo,19.50544539,-99.04470111,2024-11
8897183,15033621398003171000094940S7,ACU-MEDIC MEDICINA ALTERNATIVA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,AVENIDA,MEXICO,CALLE,GRECIA,CALLE,SENEGAL,AVENIDA,MEXICO,150.0,1,,,0.0,,COLONIA,JARDINES DE CERRO GORDO,,,,55100.0,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,2057,8,,,,Fijo,19.55771355,-99.02930345,2019-11
8925206,15033621311001291000000000U8,ACUMEDIC MEDICINA INTEGRAL,,621311,Consultorios de quiropráctica del sector privado,0 a 5 personas,AVENIDA,RETORNO VALLE DEL DON,CALLE,CALLE DE LAS ROSAS,CALLE,GIRASOLES,CALLE,JAZMIN,20.0,,,,0.0,,COLONIA,EJERCITO DEL TRABAJO 3,,,,55298.0,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,1932,51,5534704175.0,,,Fijo,19.49208065,-99.031138,2019-11
7050026,15103621111000191000000000U6,ACUMULADORES OMEGA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MORELOS,CALLE,CAMINO VIEJO AL TENAYO,CALLE,SOLEDAD,CALLE,ZARAGOZA,17.0,A,,,0.0,,COLONIA,TLALMANALCO,,,,56700.0,15,México,103,Tlalmanalco,1,Tlalmanalco de Velázquez                                                                                      ,0057,19,,,,Fijo,19.20457459,-98.80611815,2019-11
7126870,15020621341000071000000000U9,ACUNAT ALTERNATIVA DE SALUD,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,JILGUEROS,AVENIDA,CARDENALES,CALLE,MONTE HIMALAYA,CALLE,ALONDRAS,137.0,B,,,,,COLONIA,PARQUE RECIDENCIAL COACALCO,,,,55720.0,15,México,20,Coacalco de Berriozábal,1,San Francisco Coacalco                                                                                        ,025A,5,,,,Fijo,19.62044542,-99.08583671,2019-11
2267929,15081621398000411000000000U9,ACUPULTURA MODERNA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,MANGOS,BOULEVARD,OJO DE AGUA,CALZADA,MISIONES,CALLE,MANZANAS,0.0,SN,,,,,COLONIA,FRACCIONAMIENTO OJO DE AGUA,,,,55770.0,15,México,81,Tecámac,19,Ojo de Agua                                                                                                   ,0132,7,,,,Fijo,19.67619926,-99.03249732,2014-12
2272603,15020621398000491000000000U9,ACUPUNTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,BOULEVARD,LAS ROSAS,CALLE,ALHELIES,AVENIDA,ZARZAS,AVENIDA,ZARZAS,0.0,SN,,,,,COLONIA,VILLA DE LAS FLORES,,,,55710.0,15,México,20,Coacalco de Berriozábal,1,San Francisco Coacalco                                                                                        ,0546,17,,,,Fijo,19.65345025,-99.09090483,2014-12
11383774,15106621398001711000000000U6,ACUPUNTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,PASEO DE LOS SAUCES,CALLE,PASEO DE LOS SAUCES,CALLE,PASEO DE LOS SAUCES,CALLE,LOS EUCALIPTOS,102.0,3,,,,,CONJUNTO HABITACIONAL,SAUCES II,,,,50200.0,15,México,106,Toluca,235,Sauces                                                                                                        ,4507,3,7221521299.0,,,Fijo,19.35693775,-99.59426544,2024-11
8425523,15033722515009171000000000U8,ACUPUNTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,AVENIDA,ANTONIO JOSE DE SUCRE,CALLE,SIMON BOLIVAR,CIRCUITO,2. ANTONIO JOSE DE SUCRE,CIRCUITO,10. SIMON BOLIVAR,4.0,,,,0.0,B,FRACCIONAMIENTO,LAS AMERICAS,,,,55070.0,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,4922,19,,,,Fijo,19.5894092,-99.00560825,2019-11
9205822,15070621398000461000000000U7,ACUPUNTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,Emiliano Zapata,CALLE,Miguel Hidalgo,CALLE,Morelos,AVENIDA,Avenida del Trabajo,57.0,,,,0.0,,COLONIA,LOS REYES CENTRO,,,,56514.0,15,México,70,La Paz,1,Los Reyes Acaquilpan                                                                                          ,0035,13,,,,Fijo,19.35576813,-98.97651807,2019-11
10598298,15033621398004851000000000U3,ACUPUNTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,AVENIDA,GOBERNADOR GUSTAVO BAZ,CALLE,GOBERNADOR AGUSTIN MILLAN,CALLE,GOBERNADOR GENERAL C. TEJEDA,AVENIDA,GOBERNADOR INGENIERO SALVADOR SANCHEZ COLIN,,SN,,,,,COLONIA,EMILIANO ZAPATA SEGUNDA SECCION,,,,55270.0,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,1152,21,5586107508.0,,,Fijo,19.50542409,-99.06589137,2024-11
11626285,15033621398003941000000000U3,ACUPUNTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,CONVENTO DE CHALMA,CALLE,CONVENTO ACTOPAN,CALLE,PROLONGACION VENUSTIANO CARRANZA,CALLE,CONVENTO COYOACAN,0.0,SN,MEXICO COLONIAL 1,PLANTA BAJA,,,COLONIA,MEXICO COLONIAL 1,MERCADO PUBLICO,MEXICO COLONIAL 1,22,55188.0,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,1735,16,5576101577.0,,,Fijo,19.5212339,-99.01831738,2024-11
7085161,15023468311000031000000000U6,ACUPUNTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,A HUEHUETOCA,AVENIDA,MIGUEL HIDALGO NORTE,CALLE,LUZ CASAS,CALLE,BENITO JUAREZ,,SN,,,,,BARRIO,LA RENDA,,,,54665.0,15,México,23,Coyotepec,1,Coyotepec                                                                                                     ,0073,11,5512970160.0,,,Fijo,19.79032855,-99.20244247,2019-11
10562249,15106621398001901000000000U3,ACUPUNTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,PRIVADA,CRISTINA OCADIZ,CALLE,VENUSTIANO CARRANZA,CALLE,CRISTINA OCADIZ LOPEZ,CALLE,JOSE MARIA MORELOS,0.0,SN,,,,,EJIDO,SANTIAGO MILTEPEC,,,,50010.0,15,México,106,Toluca,92,Santiago Miltepec                                                                                             ,4070,27,7223021216.0,,,Fijo,19.32129042,-99.64800104,2024-11
9705947,15033621398004751000000000U5,ACUPUNTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,AVENIDA,JORGE JIMENEZ CANTU,AVENIDA,ALFREDO DEL MAZO,CALLE,C. 37,AVENIDA,ALFREDO DEL MAZO,0.0,SN,MERCADO VILLA DE GUADALUPE XALOSTOC,ESTACIONAMIENTO,,,COLONIA,VILLA DE GUADALUPE XALOSTOC,MERCADO PUBLICO,MERCADO VILLA DE GUADALUPE XALOSTOC,SN,55339.0,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,231A,14,,,,Fijo,19.51677926,-99.0659516,2024-11
