id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
8602647,09003466212002551000000000U3,ABYDENT,,621211,Consultorios dentales del sector privado,0 a 5 personas,AVENIDA,AZTECAS,CALLE,REY TEPALCATZIN,CALLE,REY MECONETZIN,CALLE,TOTONACAS,0.0,SN,,,,,COLONIA,AJUSCO,,,,4300.0,9,Ciudad de México,3,Coyoacán,1,Coyoacán                                                                                                      ,0817,14,5551972842.0,,,Fijo,19.32182803,-99.16089619,2019-11
10157093,09015621211012902000000000U4,AC DENTAL CARE,,621211,Consultorios dentales del sector privado,6 a 10 personas,CALLE,SAN FERNANDO,AVENIDA,HIDALGO,CALLE,HEROES,AVENIDA,HIDALGO,80.0,,,,,,COLONIA,GUERRERO,,,,6300.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,0610,21,5623594768.0,CRISTINA.MIRANDABECERRA@GMAIL.COM,,Fijo,19.43866467,-99.14770859,2024-11
11336059,09010621311000221000000000U2,ACADEMIA DE TERAPEUTAS Y MEDICINA DEPORTIVA DAFELL,,621311,Consultorios de quiropráctica del sector privado,0 a 5 personas,CALLE,MATAMOROS,CALLE,GALEANA,CERRADA,MATAMOROS,CALLE,MAGNOLIA,54.0,,,,,,COLONIA,PUEBLO SANTA FE,,,,1210.0,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,0309,16,5564254032.0,,,Fijo,19.38251377,-99.24226199,2024-11
9783460,09015621511002871000000000S6,ACCES SALUD,LABORATORIO MEDICO UNIVERSIDAD SA DE CV,621511,Laboratorios médicos y de diagnóstico del sector privado,0 a 5 personas,AVENIDA,RIBERA DE SAN COSME,CALLE,GABINO BARREDA,CALLE,MANUEL MARIA CONTRERAS,CALLE,JOAQUIN GARCIA ICAZBALCETA,106.0,A,,,,,COLONIA,SAN RAFAEL,,,,6470.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,0678,15,5541877642.0,SUCURSAL.COM.MSANCOSME@ACCESOSALUD.COM.MX,WWW.ACCESOSALUD.COM,Fijo,19.44243781,-99.16282815,2024-11
11189883,09012621211009311000000000U0,ACCESORIOS,,621211,Consultorios dentales del sector privado,0 a 5 personas,CALLE,HOMUN,CALLE,BOCHIL,CALLE,YOBAIN,CALLE,TEKAL,278.0,2,,,,,COLONIA,HEROES DE PADIERNA,,,,14200.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,0820,7,,,,Fijo,19.28469636,-99.22410959,2024-11
8680281,09005621111006321000000000S8,ACERCATEFEM NORTE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PONIENTE 110,CALLE,NORTE 3-A,CALLE,NORTE 5,CALLE,PONIENTE 108,306.0,,,,,,COLONIA,DEFENSORES DE LA REPUBLICA,,,,7780.0,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero                                                                                             ,1557,2,,DOCTORAAGUIRRE@ACERCATEFEM.COM,,Fijo,19.47645926,-99.143055,2019-11
924659,09010621113001661000000000U8,ACNE FACIALES,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,CALLE,ANTIGUA VIA A LA VENTA,CALLE,FLORENTINOS,AVENIDA,ESCUADRON 201,CALLE,SICILIANOS,19.0,,,,0.0,,COLONIA,PRIMERA VICTORIA,,,,1160.0,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,0243,40,5526143700.0,,,Fijo,19.38634097,-99.20063727,2014-12
862672,09012621113001571000000000S5,ACNE FACIALES COAPA,,621113,Consultorios de medicina especializada del sector privado,0 a 5 personas,CALZADA,CALZADA LAS BRUJAS,CALLE,CANDELILLA,CALLE,ARBUSTO,CALLE,AVENIDA EL RIEGO,303.0,,PLAZA LAS HADAS,PISO 1,,,COLONIA,EX HACIENDA COAPA,CENTRO Y PLAZA COMERCIAL,PLAZA LAS HADAS,303,14308.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,0483,11,5556032463.0,ACNE_MED@HOTMAIL.COM,WWW.ACNEFACIALES.COM,Fijo,19.29754705,-99.12091105,2010-07
11338787,09007621331001361000000000U9,ACOMPAÑAMIENTO PSICOLOGICO,,621331,Consultorios de psicología del sector privado,0 a 5 personas,CALLE,12,CALLE,20,CALLE,18,CALLE,11,28.0,MANZANA 39,,,,,COLONIA,JOSE LOPEZ PORTILLO,,,,9920.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2070,18,5538756257.0,,,Fijo,19.30599106,-99.08011051,2024-11
11175562,09015621331002281000000000U1,ACORAZAR TERAPIA FEMINISTA,,621331,Consultorios de psicología del sector privado,0 a 5 personas,CALLE,20 DE NOVIEMBRE,CALLE,REPUBLICA DEL SALVADOR,CALLE,MESONES,AVENIDA,JOSE MARIA PINO SUAREZ,82.0,,EDIFICIO DEL HOSPITAL DE JESUS,PISO 1,128.0,,COLONIA,CENTRO,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO DEL HOSPITAL DE JESUS,128,6090.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,0894,8,5563492095.0,ACORAZARTERAPIAFEMINISTA@GMAIL.COM,,Fijo,19.42883504,-99.13374228,2024-11
8488877,09014621341000582000000000U6,ACTIVE THERAPY,ACTIVE THERAPY SC,621341,"Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje",0 a 5 personas,CIRCUITO,INTERIOR AVENIDA RIO CHURUBUSCO,CALLE,SAN FELIPE,EJE VIAL,3 PONIENTE (AVENIDA COYOACAN),CIRCUITO,INTERIOR (AVENIDA RIO CHURUBUSCO),601.0,,HOSPITAL SAN ANGEL INN,PISO 1,,,COLONIA,XOCO,"HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL SAN ANGEL INN,PISO 1,3330.0,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez                                                                                                 ,0967,3,,,,Fijo,19.35881652,-99.16877267,2019-11
761586,09016621113003013000000000U7,ACTIVE VISION CENTER,,621115,Clínicas de consultorios médicos del sector privado,11 a 30 personas,AVENIDA,PASEO DE LAS PALMAS,CALLE,MONTE TABOR,CALLE,CERRO DE MAYKA,CALLE,MONTE BLANCO,820.0,,,,,,COLONIA,LOMAS DE CHAPULTEPEC,,,,11000.0,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,0868,17,,CAJA@ACTIVEVISION.COM.MX,WWW.ACTIVEVISION.COM,Fijo,19.42821483,-99.21733204,2010-07
10172219,09014621391000951000000000U8,ACUBALANCE CONSULTORIO DE NUTRICION,,621391,Consultorios de nutriólogos y dietistas del sector privado,0 a 5 personas,CALLE,LA MORENA,AVENIDA,DOCTOR JOSE MARIA VERTIZ,CALLE,MONTE ALBAN,EJE VIAL,4 SUR (XOLA),1257.0,D,,,,,COLONIA,NARVARTE ORIENTE,,,,3023.0,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez                                                                                                 ,0083,11,,ACUBALANCECDMX@GMAIL.COM,WWW.ACUBALANCE.COM.MX,Fijo,19.39804144,-99.15063355,2024-11
11042514,09005621398003651000000000U4,ACUDERMA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,RICARTE,CALLE,CASMA,CALLE,PISCO,CALLE,MOCTEZUMA,450.0,B,,,,,COLONIA,CHURUBUSCO TEPEYAC,,,,7730.0,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero                                                                                             ,110A,20,5516117128.0,,,Fijo,19.48875034,-99.13686338,2024-11
1025576,09015621398001921001000000U2,ACUPRODUCTOS VALLE,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,REPUBLICA DEL SALVADOR,CALLE,ISABEL LA CATOLICA,CALLE,5 DE FEBRERO,CALLE,REPUBLICA DE URUGUAY,96.0,,,,103.0,,COLONIA,CENTRO,,,,6000.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,0818,11,,ACUPRODUCTOSVALL@GMAIL.COM,,Fijo,19.42946062,-99.1351031,2010-07
10572018,09005621398004001000000000U1,ACUPULTURA LA RAZA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,AVENIDA,INSURGENTES NORTE,CALLE,MEYERBEER,CALLE,ALBENIZ,CALLE,ALBENIZ,1082.0,,,,,,COLONIA,VALLEJO PONIENTE,,,,7780.0,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero                                                                                             ,1735,10,,,,Fijo,19.4679583,-99.14060576,2024-11
10406083,09007621398003841000000000U7,ACUPULTURA Y REHABILITACION VIVE SIN DOLOR,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,IGNACIO VALDIVIA,CALLE,BENITO MIRANDA,CALLE,PLATON SANCHEZ,CALLE,CERRADA VICTORIA,0.0,SN,,,,,COLONIA,LAS PEÑAS,,,,9750.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4043,22,5551725475.0,,,Fijo,19.33374625,-99.05129657,2024-11
8007286,09015621398002481000000000U6,ACUPUNRTURA MEDICA Y REHABILITACION FISICA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,SABINO,CALLE,SOR JUANA INES DE LA CRUZ,EJE VIAL,1 NORTE (JOSE ANTONIO ALZATE),CALLE,NARANJO,101.0,,,,,,COLONIA,SANTA MARIA LA RIBERA,,,,6400.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,0555,11,5541435563.0,,,Fijo,19.44615707,-99.16039527,2019-11
7337364,09006621398000941000000000U0,ACUPUNTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,PROLONGACION ORIENTE 100 A,CALLE,GALICIA,CALLE,TEZONTLE,CALLEJON,ORQUIDEA,9.0,,,,0.0,,COLONIA,TLAZINTLA,,,,8710.0,9,Ciudad de México,6,Iztacalco,1,Iztacalco                                                                                                     ,0414,1,5536318552.0,,,Fijo,19.39580801,-99.11247195,2019-11
990490,09003621398000621000000000U4,ACUPUNTURA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,FRANCISCO I MADERO,PRIVADA,SEPTIMA FRANCISCO I. MADERO,CERRADA,OCTAVA FRANCISCO I. MADERO,CALLE,VICTOR ROSALES,52.0,,,,,,COLONIA,EJIDO VIEJO DE SANTA URSULA COAPA,,,,4650.0,9,Ciudad de México,3,Coyoacán,1,Coyoacán                                                                                                      ,1425,31,,,,Fijo,19.30319724,-99.14256993,2010-07
935490,09012621111002971000000000U0,ACUPUNTURA CHINA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,EJE VIAL,2 ORIENTE AVENIDA CANAL DE MIRAMONTES,AVENIDA,AVENIDA LA CARRETA,PROLONGACION,MANZANA O EDIFICACION CONTIGUA,ANDADOR,7,3695.0,,,,1.0,,CONJUNTO HABITACIONAL,NARCISO MENDOZA,,,,14390.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,0712,27,,TONATIUHMELENDEZ@GMAIL.COM,,Fijo,19.28887089,-99.12626565,2014-12
9447069,09003621398001821000000000U0,ACUPUNTURA COYOACAN,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,N MANZANA X,CALLE,RICARDO MONGES LOPEZ,CALLE,TEXMELUCAN,CALLE,M MANZANA X,21.0,,,,0.0,,COLONIA,EDUCACION,,,,4400.0,9,Ciudad de México,3,Coyoacán,1,Coyoacán                                                                                                      ,0499,27,,,,Fijo,19.33671119,-99.13340309,2023-11
877252,09015621398001051000068549S8,ACUPUNTURA DE MEXICO,DEPARTAMENTO DE INHALOTERAPIA SA,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,SABINO,EJE VIAL,1 NORTE (JOSE ANTONIO ALZATE),CALLE,SALVADOR DIAZ MIRON,CALLE,FRESNO,136.0,,,,,,COLONIA,SANTA MARIA LA RIBERA,,,,6400.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,0555,2,,,,Fijo,19.44817455,-99.16017756,2010-07
11545772,09017621398001221000000000U3,ACUPUNTURA MEDICA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,PAILEROS,CALLE,ESTAMPADO,CALLE,CERAMICA,CALLE,LAMINADORES,96.0,,,,,,COLONIA,20 DE NOVIEMBRE,,,,15300.0,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza                                                                                           ,0282,14,5568700992.0,,,Fijo,19.4411063,-99.10770673,2024-11
7254263,09014621398001611000000000U2,ACUPUNTURA MEDICA NARVARTE,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,EJE VIAL,1 PONIENTE AVENIDA CUAUHTEMOC,VIADUCTO,PRESIDENTE MIGUEL ALEMAN,CALZADA,OBRERO MUNDIAL,CALLE,ANAXAGORAS,473.0,,PLAZA RENPRI,PLANTA BAJA,5.0,,COLONIA,NARVARTE PONIENTE,CENTRO Y PLAZA COMERCIAL,PLAZA RENPRI,5,3000.0,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez                                                                                                 ,0011,14,5513727926.0,,,Fijo,19.40233587,-99.15563092,2019-11
985296,09013621398000091000000000U0,ACUPUNTURA MODERNA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,NUEVO LEON,CALLE,5 DE MAYO,CALLE,16 DE SEPTIEMBRE,CALLE,FRANCISCO I. MADERO,15.0,,SERVICIOS PROFESIONALES,PISO 1,13.0,,BARRIO,SANTA CRUCITA,CENTRO Y PLAZA COMERCIAL,SERVICIOS PROFESIONALES,13,16070.0,9,Ciudad de México,13,Xochimilco,1,Xochimilco                                                                                                    ,0245,15,5511919464.0,CARVIOAMODERN@HOTMAIL.COM,,Fijo,19.26230103,-99.1030339,2010-07
977710,09013621398000171000000000U0,ACUPUNTURA MODERNA CON LASER,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,AVENIDA,GUADALUPE I RAMIREZ,CALLE,POMA ROSA,AVENIDA,PROLONGACION DIVISION DEL NORTE,CALLE,ARCES,327.0,,,,4.0,,COLONIA,SAN MARCOS,,,,16050.0,9,Ciudad de México,13,Xochimilco,1,Xochimilco                                                                                                    ,1050,38,5559455445.0,,,Fijo,19.26605351,-99.11486001,2010-07
11621959,09007621398003421000000000U8,ACUPUNTURA QIYUE,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,AMACUZAC,AVENIDA,EMILIO CARRANZA,CALLE,SEGUNDA PORTO ALEGRE,CALLE,CENSOS,839.0,A,,,,,COLONIA,EL RETOÑO,,,,9440.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,0515,25,5518445051.0,,WWW.SITES.GOGGLE.COMVIEWACUPUNTURAQIYUE,Fijo,19.37197727,-99.12721375,2024-11
11785173,09015621398003391000000000U6,ACUPUNTURA REGINA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,Regina,CALLE,Isabel la Católica,CALLE,Bolívar,CALLE,Mesones,14.0,,,,0.0,,COLONIA,CENTRO,,,,,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,088A,2,,MENSAJESREGINA@GMAIL.COM,,Fijo,19.4280809,-99.13813091,2025-04
8322346,09006621398000831000000000U3,ACUPUNTURA REYES,GABRIEL ALEJANDRO REYES GARCIA SC,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CIRCUITO,INTERIOR AVENIDA RIO CHURUBUSCO,CIRCUITO,INTERIOR (AVENIDA RIO CHURUBUSCO),CALLE,PASEO DEL LAGO,CALLE,PASEO DEL LAGO,1120.0,,PLAZA CHURUBUSCO CENTRO COMERCIAL,PLANTA BAJA,,,COLONIA,INFONAVIT,CENTRO Y PLAZA COMERCIAL,PLAZA CHURUBUSCO CENTRO COMERCIAL,51,8900.0,9,Ciudad de México,6,Iztacalco,1,Iztacalco                                                                                                     ,0946,43,,ACUPUNTURA.REYES@GMAIL.COM,WWW.DOCTORREYESACPUNTURA.COM,Fijo,19.38271748,-99.1012862,2019-11
11536479,09007621398003911000000000U8,ACUPUNTURA SEYER,UNION NACIONAL RE ASOCIACIONES MEDICOS Y TECNICOS ACUPUNTURISTAS AC,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,CUITLAHUAC,CALLE,COLOXTITLA,EJE VIAL,3 ORIENTE (FRANCISCO DEL PASO Y TRONCOSO),CALLE,TENEXPAN,12.0,B,,,,,COLONIA,PURISIMA ATLAZOLPA,,,,9429.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,0356,38,,,,Fijo,19.37834008,-99.11019851,2024-11
10885104,09003621398001961000000000U4,ACUPUNTURA Y REHABILITACION,JOSE HUERTA JIMENEZ SC,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,PRIVADA,2 ESTACIONAMIENTO MANUELA MEDINA,PRIVADA,2 ESTACIONAMIENTO MANUELA MEDINA,PRIVADA,2 ESTACIONAMIENTO MANUELA MEDINA,PRIVADA,2 ESTACIONAMIENTO MANUELA MEDINA,0.0,SN,,,,,COLONIA,CTM CULHUACAN SECCION VIII,,,,4909.0,9,Ciudad de México,3,Coyoacán,1,Coyoacán                                                                                                      ,1478,44,5543801459.0,JOSEHUERTAJIMENEZ@HOTMAIL.COM,,Fijo,19.31784154,-99.10517637,2024-11
10578242,09005621398003451000000000U9,ACUPUNTURA Y REHABILITACION,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,SAN MIGUEL EL ALTO,CALLE,PRIMERA CERRADA SAN MIGUEL EL ALTO,CALLE,SAN FELIPE DE JESUS,CALLE,JALPA DE MENDEZ,3.0,,,,,,COLONIA,SAN FELIPE DE JESUS,,,,7510.0,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero                                                                                             ,085A,13,5586903227.0,,,Fijo,19.49950386,-99.07784628,2024-11
9601172,09012621341000681000000000U0,ACUPUNTURA Y REHABILITACION,,621341,"Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje",0 a 5 personas,CALLE,CLUB NECAXA,CALLE,CLUB NECAXA,CALLE,CLUB LAGUNA,CALLE,FEDERACION MEXICANA DE FUTBOL ASOCIACION,25.0,,CONSULTORIOS NECAXA,PISO 2,15.0,,COLONIA,LAZARO CARDENAS,EDIFICIO COMERCIAL Y DE SERVICIOS,CONSULTORIOS NECAXA,15,14370.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,045A,17,5562551766.0,,,Fijo,19.29681467,-99.1395065,2024-11
7232938,09014621398001791000000000U2,ACUPUNTURA Y SUBLIMACION,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,AVENIDA,LAGO,CALLE,LUISA,CALZADA,CALZADA DE TLALPAN,EJE VIAL,6 SUR (MORELOS),0.0,SN,,,,10 11 Y FRONTAL DEL 10 Y 11,COLONIA,NATIVITAS,,,,3500.0,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez                                                                                                 ,0539,19,5516083898.0,BELLA.ADELGAZARTE@GMAIL.COM,,Fijo,19.3784202,-99.14008352,2019-11
9954489,09015621398003031000000000U8,ACUPUNTURISTA Y FISIOTERAPIA,,621398,Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,TLAXCALA,CALLE,TLACOTALPAN,AVENIDA,INSURGENTES SUR,CALLE,AGUASCALIENTES,127.0,,EDIFICIO TLAXCALA,PLANTA BAJA,601.0,B,COLONIA,ROMA SUR,"HOSPITAL, CENTRO MEDICO O CLINICA",EDIFICIO TLAXCALA,601 B,6760.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,1356,18,,,,Fijo,19.40729179,-99.16694373,2024-11
10726906,09014621311000442000000000U6,ACXION SPORTS & CARE,,621311,Consultorios de quiropráctica del sector privado,6 a 10 personas,CALLE,OSO,EJE VIAL,7 SUR (FELIX CUEVAS),CALLE,PARROQUIA,CALLE,TEJOCOTES,127.0,,OSO 127,PISO 1,310.0,,COLONIA,DEL VALLE SUR,EDIFICIO COMERCIAL Y DE SERVICIOS,OSO 127,310,3104.0,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez                                                                                                 ,0717,2,,,,Fijo,19.3725345,-99.17848922,2024-11
